ticker,date,above_ma20,above_ma200,above_ma50,atr,bb_lower,bb_middle,bb_upper,high_52w,low_52w,ma_10,ma_20,ma_200,ma_5,ma_50,ma_alignment,macd,macd_histogram,macd_signal,pct_from_high,pct_from_low,price,return_1d,return_20d,return_5d,rsi,vol_20_avg,vol_ratio,volatility,volume,label,future_return_5d
QQQ,2025-10-22,1,1,1,9.78,591.17,602.96,614.75,611.54,416.06,603.48,602.96,533.05,606.47,589.4,1,-7.2685,-5.8148,-1.4537,-0.99,45.53,605.49,-0.96,1.58,0.54,49.85,57195275,1.07,5.89,61478800,1,4.53
QQQ,2025-10-23,1,1,1,9.85,592.41,603.81,615.21,611.54,416.06,603.46,603.81,533.48,608.58,590.01,1,-6.8426,-5.4741,-1.3685,-0.16,46.75,610.58,0.84,2.87,1.77,54.5,55791480,0.77,5.7,42844300,1,3.66
QQQ,2025-10-24,1,1,1,9.97,592.68,604.87,617.05,617.1,416.06,606.22,604.87,533.99,611.22,590.75,1,-6.4771,-5.1816,-1.2954,0.0,48.32,617.1,1.07,3.55,2.18,55.57,55456235,0.86,6.09,47632500,1,3.03
QQQ,2025-10-27,1,1,1,10.31,590.84,606.34,621.83,628.09,416.06,608.83,606.34,534.55,614.53,591.76,1,-6.4256,-5.1405,-1.2851,0.0,50.96,628.09,1.78,4.9,2.71,62.81,55744520,0.97,7.75,54098600,0,0.16
QQQ,2025-10-28,1,1,1,10.26,588.89,607.96,627.04,632.92,416.06,612.32,607.96,535.18,618.84,592.88,1,-6.5147,-5.2118,-1.3029,0.0,52.12,632.92,0.77,5.42,3.52,61.94,56477615,1.08,9.54,61195700,0,-0.13
QQQ,2025-10-29,1,1,1,10.45,587.15,609.59,632.03,635.77,416.06,615.68,609.59,535.83,624.89,594.21,1,-6.3687,-5.0949,-1.2737,0.0,52.81,635.77,0.45,5.39,5.0,63.62,57503775,1.17,11.22,67422800,0,-2.6
QQQ,2025-10-30,1,1,1,9.43,587.14,610.61,634.07,635.77,416.06,618.29,610.61,536.44,627.99,595.41,1,-6.1058,-4.8846,-1.2212,-1.53,50.47,626.05,-1.53,3.35,2.53,72.68,58396935,1.06,11.73,61628600,0,-1.09
QQQ,2025-10-31,1,1,1,9.05,587.39,611.9,636.41,635.77,416.06,620.8,611.9,537.0,630.38,596.73,1,-5.8708,-4.6966,-1.1742,-1.05,51.2,629.07,0.48,4.29,1.94,69.03,59388085,1.12,12.26,66305100,0,-0.92
QQQ,2025-11-03,1,1,1,8.63,587.18,613.12,639.06,635.77,416.06,622.85,613.12,537.59,631.18,597.93,1,-6.0396,-4.8317,-1.2079,-0.58,51.92,632.08,0.48,4.01,0.64,74.32,59147695,0.63,12.97,37154300,0,-3.53
QQQ,2025-11-04,1,1,1,8.84,588.1,613.86,639.61,635.77,416.06,623.64,613.86,538.08,628.44,598.91,1,-5.867,-4.6936,-1.1734,-2.6,48.84,619.25,-2.03,2.44,-2.16,60.82,59428760,1.07,12.88,63830800,0,0.64
QQQ,2025-11-05,1,1,1,8.59,588.4,614.45,640.5,635.77,416.06,625.42,614.45,538.57,625.95,599.92,1,-5.5163,-4.413,-1.1033,-1.96,49.81,623.28,0.65,1.94,-1.96,64.47,59331695,0.82,13.03,48688500,0,-0.27
QQQ,2025-11-06,0,1,1,8.87,588.47,614.5,640.52,635.77,416.06,625.53,614.5,538.97,623.07,600.69,1,-5.3563,-4.2851,-1.0713,-3.79,47.01,611.67,-1.86,0.16,-2.3,54.39,60659900,1.19,13.01,72115100,0,1.62
QQQ,2025-11-07,0,1,1,9.16,592.0,615.51,639.02,635.77,416.06,624.79,615.51,539.36,619.2,601.34,1,-5.5363,-4.4291,-1.1073,-4.09,46.55,609.74,-0.32,3.43,-3.07,48.91,59870930,1.37,11.76,81835400,0,1.86
QQQ,2025-11-10,1,1,1,9.96,593.68,616.57,639.46,635.77,416.06,624.31,616.57,539.83,617.43,602.4,1,-6.1754,-4.9404,-1.2351,-1.97,49.79,623.23,2.21,3.52,-1.4,56.18,59373295,0.94,11.44,55919900,0,-2.31
QQQ,2025-11-11,1,1,1,9.53,596.43,617.75,639.06,635.77,416.06,623.17,617.75,540.36,617.9,603.52,1,-6.5178,-5.2142,-1.3036,-2.23,49.39,621.57,-0.27,3.94,0.37,58.78,58156575,0.77,10.66,44868800,0,-2.88
QQQ,2025-11-12,1,1,1,9.55,598.57,618.69,638.81,635.77,416.06,621.7,618.69,540.86,617.46,604.54,1,-6.5218,-5.2174,-1.3044,-2.31,49.28,621.08,-0.08,3.13,-0.35,56.04,57388520,0.83,10.06,47444400,0,-3.99
QQQ,2025-11-13,0,1,1,10.06,600.26,619.11,637.96,635.77,416.06,619.94,619.11,541.3,616.8,605.2,1,-6.0683,-4.8546,-1.2137,-4.31,46.23,608.4,-2.04,1.4,-0.53,45.33,57406100,1.24,9.42,71333600,0,-1.99
QQQ,2025-11-14,0,1,1,10.4,601.19,619.36,637.52,635.77,416.06,617.92,619.36,541.73,616.63,605.86,1,-5.6683,-4.5346,-1.1337,-4.23,46.34,608.86,0.08,0.82,-0.14,38.36,57809220,1.39,9.08,80087300,0,-1.48
QQQ,2025-11-17,0,1,0,10.83,599.82,618.96,638.11,635.77,416.06,615.07,618.96,542.13,612.71,606.35,1,-4.8763,-3.901,-0.9753,-5.05,45.09,603.66,-0.85,-1.29,-3.14,32.37,58713655,1.09,9.57,63850400,0,-2.25
QQQ,2025-11-18,0,1,0,11.23,596.87,618.21,639.55,635.77,416.06,612.78,618.21,542.52,607.66,606.67,1,-4.1906,-3.3525,-0.8381,-6.21,43.32,596.31,-1.22,-2.46,-4.06,27.45,60653110,1.37,10.67,83327300,0,1.48
QQQ,2025-11-19,0,1,0,11.35,595.8,617.93,640.06,635.77,416.06,610.44,617.93,542.9,603.42,607.05,1,-3.6335,-2.9068,-0.7267,-5.65,44.18,599.87,0.6,-0.93,-3.42,33.9,61234745,1.19,11.07,73111500,0,1.5
QQQ,2025-11-20,0,1,0,12.86,590.59,616.68,642.78,635.77,416.06,607.84,616.68,543.2,598.87,607.08,1,-3.094,-2.4752,-0.6188,-7.88,40.77,585.67,-2.37,-4.08,-3.74,26.54,64979690,1.81,13.05,117743200,1,3.96
QQQ,2025-11-21,0,1,0,13.54,586.78,615.33,643.89,635.77,416.06,605.87,615.33,543.5,595.12,607.15,1,-2.2864,-1.8291,-0.4573,-7.19,41.82,590.07,0.75,-4.38,-3.09,27.63,67765275,1.53,14.28,103344200,1,4.1
ABBV,2025-08-08,1,1,1,4.45,183.59,191.75,199.91,216.66,164.99,194.22,191.75,188.03,197.79,189.63,1,-2.0688,-1.655,-0.4138,-8.59,20.04,198.05,-0.41,2.91,1.45,73.29,5165720,0.79,4.08,4101700,0,1.73
ABBV,2025-08-11,1,1,1,4.39,183.41,192.11,200.8,216.66,164.99,195.24,192.11,188.09,198.08,189.89,1,-2.1859,-1.7487,-0.4372,-8.32,20.4,198.64,0.3,3.72,0.74,71.62,5265470,1.15,4.35,6067800,1,4.05
ABBV,2025-08-12,1,1,1,4.32,184.0,192.72,201.44,216.66,164.99,195.98,192.72,188.14,198.1,190.14,1,-2.0857,-1.6686,-0.4171,-8.32,20.4,198.64,0.0,6.57,0.05,67.41,5081500,0.6,4.36,3049800,1,3.99
ABBV,2025-08-13,1,1,1,4.38,183.81,193.26,202.71,216.66,164.99,197.19,193.26,188.2,199.13,190.43,1,-2.1855,-1.7484,-0.4371,-7.01,22.11,201.47,1.42,5.71,2.63,70.64,4949295,0.72,4.72,3558500,0,2.34
ABBV,2025-08-14,1,1,1,4.47,183.3,193.93,204.55,216.66,164.99,198.76,193.93,188.28,200.3,190.78,1,-2.2964,-1.8371,-0.4593,-5.53,24.06,204.68,1.59,6.94,2.93,75.32,4938410,0.94,5.31,4635400,0,0.74
ABBV,2025-08-15,1,1,1,4.4,183.05,194.8,206.55,216.66,164.99,199.91,194.8,188.37,202.02,191.16,1,-2.6268,-2.1015,-0.5254,-4.6,25.27,206.69,0.98,9.21,4.36,81.67,4893355,0.91,5.88,4430900,0,1.19
ABBV,2025-08-18,1,1,1,4.24,184.0,195.89,207.77,216.66,164.99,200.84,195.89,188.46,203.61,191.54,1,-2.4341,-1.9473,-0.4868,-4.66,25.2,206.57,-0.06,11.75,3.99,79.39,4949790,1.23,5.94,6083500,0,1.95
ABBV,2025-08-19,1,1,1,4.09,184.86,196.84,208.82,216.66,164.99,201.61,196.84,188.54,205.12,191.87,1,-2.3943,-1.9155,-0.4789,-4.83,24.97,206.19,-0.18,10.2,3.8,84.34,4926960,0.81,5.99,3975500,0,0.66
ABBV,2025-08-20,1,1,1,3.69,185.02,197.77,210.51,216.66,164.99,202.89,197.77,188.58,206.66,192.27,1,-2.6445,-2.1156,-0.5289,-3.47,26.77,209.15,1.44,9.76,3.81,86.94,4998840,1.16,6.37,5782100,0,-0.38
ABBV,2025-08-21,1,1,1,3.37,185.4,198.7,212.0,216.66,164.99,203.96,198.7,188.61,207.62,192.67,1,-3.0444,-2.4355,-0.6089,-3.3,26.98,209.5,0.17,9.78,2.35,83.36,5091900,1.05,6.65,5323900,0,-0.54
ABBV,2025-08-22,1,1,1,3.42,186.05,199.72,213.39,216.66,164.99,205.21,199.72,188.64,208.4,193.05,1,-3.3481,-2.6785,-0.6696,-2.8,27.64,210.6,0.53,10.68,1.89,82.66,5178405,1.07,6.83,5516900,0,-1.21
ABBV,2025-08-25,1,1,1,3.48,187.62,200.67,213.72,216.66,164.99,206.1,200.67,188.68,208.6,193.36,1,-3.3606,-2.6885,-0.6721,-4.2,25.8,207.55,-1.45,10.09,0.47,70.25,5129370,0.55,6.53,2796200,0,1.37
ABBV,2025-08-26,1,1,1,3.34,188.82,201.53,214.23,216.66,164.99,207.08,201.53,188.71,209.03,193.7,1,-3.438,-2.7504,-0.6876,-3.83,26.29,208.36,0.39,8.96,1.05,79.02,4978740,0.74,6.35,3702900,0,1.71
ABBV,2025-08-27,1,1,1,3.28,190.78,202.46,214.15,216.66,164.99,207.73,202.46,188.75,208.81,194.05,1,-3.593,-2.8744,-0.7186,-3.97,26.1,208.06,-0.14,9.9,-0.52,74.84,4901275,0.71,5.84,3459100,0,1.83
ABBV,2025-08-28,1,1,1,3.23,193.27,203.41,213.55,216.66,164.99,208.06,203.41,188.78,208.5,194.49,1,-4.2355,-3.3884,-0.8471,-4.03,26.02,207.92,-0.07,10.0,-0.75,77.65,4610035,0.98,5.07,4523100,0,1.89
ABBV,2025-08-29,1,1,1,3.27,194.33,204.17,214.01,216.66,164.99,208.43,204.17,188.84,208.46,194.99,1,-4.7577,-3.8062,-0.9515,-2.89,27.52,210.4,1.19,7.78,-0.09,79.79,4419170,0.97,4.92,4264700,0,0.69
ABBV,2025-09-02,1,1,1,3.29,195.06,204.91,214.75,216.66,164.99,208.97,204.91,189.03,209.33,195.53,1,-5.2413,-4.193,-1.0483,-2.19,28.44,211.92,0.72,7.47,2.11,81.23,4425070,0.98,4.92,4335500,0,-1.01
ABBV,2025-09-03,1,1,1,3.21,195.73,205.57,215.41,216.66,164.99,209.53,205.57,189.23,210.03,196.09,1,-5.1896,-4.1517,-1.0379,-2.22,28.41,211.86,-0.03,6.7,1.68,78.1,4416075,0.9,4.92,3973500,0,-0.68
ABBV,2025-09-04,1,1,1,3.09,197.03,206.41,215.78,216.66,164.99,209.92,206.41,189.44,211.02,196.64,1,-5.5325,-4.426,-1.1065,-1.69,29.1,213.0,0.54,8.51,2.37,75.33,4389795,0.8,4.69,3531600,0,-1.21
ABBV,2025-09-05,1,1,1,3.14,198.03,207.09,216.16,216.66,164.99,210.22,207.09,189.66,211.95,197.18,1,-5.9032,-4.7226,-1.1806,-1.89,28.83,212.56,-0.21,6.89,2.23,69.76,4378900,1.02,4.53,4465400,0,-0.43
ABBV,2025-09-08,1,1,1,3.33,199.56,207.68,215.8,216.66,164.99,210.14,207.68,189.88,211.83,197.64,1,-6.0007,-4.8006,-1.2001,-3.17,27.15,209.79,-1.3,5.93,-0.29,59.2,4450090,1.24,4.06,5525500,1,4.08
ABBV,2025-09-09,1,1,1,3.25,201.22,208.27,215.32,216.66,164.99,210.43,208.27,190.1,211.53,198.2,1,-5.736,-4.5888,-1.1472,-2.88,27.54,210.42,0.3,5.93,-0.71,61.92,4301555,0.72,3.52,3097100,1,3.42
ABBV,2025-09-10,1,1,1,3.13,203.28,208.92,214.55,216.66,164.99,210.76,208.92,190.33,211.48,198.72,1,-5.6017,-4.4814,-1.1203,-2.32,28.27,211.64,0.58,6.54,-0.1,57.78,4375095,1.03,2.82,4520600,0,2.18
ABBV,2025-09-11,1,1,1,3.6,203.32,209.85,216.39,220.22,164.99,211.97,209.85,190.59,212.93,199.33,1,-5.8746,-4.6997,-1.1749,0.0,33.47,220.22,4.05,9.31,3.39,72.11,4579555,1.67,3.27,7647700,0,-1.8
ABBV,2025-09-12,1,1,1,3.44,203.48,210.54,217.6,220.22,164.99,213.02,210.54,190.82,214.08,199.88,1,-6.038,-4.8304,-1.2076,-0.85,32.34,218.34,-0.85,6.67,2.72,65.47,4568725,0.97,3.53,4418800,0,1.13
ABBV,2025-09-15,1,1,1,3.52,203.62,211.08,218.55,220.22,164.99,213.74,211.08,191.03,215.65,200.45,1,-6.1163,-4.893,-1.2233,-1.19,31.89,217.61,-0.33,5.28,3.73,72.16,4605285,1.12,3.73,5162100,0,2.23
ABBV,2025-09-16,1,1,1,3.58,204.08,211.57,219.06,220.22,164.99,214.17,211.57,191.22,216.81,201.02,1,-5.8841,-4.7073,-1.1768,-1.8,31.07,216.26,-0.62,4.69,2.78,67.0,4513660,0.94,3.74,4251000,0,2.93
ABBV,2025-09-17,1,1,1,3.77,204.22,212.3,220.38,220.81,164.99,215.06,212.3,191.42,218.65,201.64,1,-5.8526,-4.6821,-1.1705,0.0,33.83,220.81,2.1,7.09,4.33,73.19,4577805,1.15,4.04,5258400,0,0.82
ABBV,2025-09-18,1,1,1,3.74,203.97,212.94,221.91,221.99,164.99,215.96,212.94,191.62,219.0,202.27,1,-5.5217,-4.4173,-1.1043,0.0,34.55,221.99,0.53,6.14,0.8,74.66,4510980,0.99,4.48,4445600,0,0.28
ABBV,2025-09-19,1,1,1,3.65,203.87,213.59,223.31,222.47,164.99,216.96,213.59,191.81,219.83,202.82,1,-5.0285,-4.0228,-1.0057,0.0,34.84,222.47,0.22,6.19,1.89,72.75,4965540,2.9,4.86,14415100,0,-1.11
ABBV,2025-09-22,1,1,1,3.69,203.82,214.19,224.56,222.59,164.99,218.23,214.19,192.02,220.82,203.42,1,-4.9932,-3.9945,-0.9986,0.0,34.91,222.59,0.05,5.69,2.29,71.23,4989230,1.2,5.18,5990700,0,-0.89
ABBV,2025-09-23,1,1,1,3.73,204.43,214.94,225.46,222.61,164.99,219.45,214.94,192.22,222.09,204.04,1,-5.0862,-4.069,-1.0172,0.0,34.92,222.61,0.01,7.26,2.94,71.42,5080915,0.91,5.26,4629900,0,0.25
ABBV,2025-09-24,1,1,1,3.84,205.24,215.52,225.8,222.61,164.99,220.29,215.52,192.44,221.93,204.71,1,-5.1946,-4.1557,-1.0389,-1.18,33.34,219.99,-1.18,5.58,-0.37,63.15,5149495,0.99,5.14,5074500,1,5.25
ABBV,2025-09-25,1,1,1,3.9,206.29,216.05,225.81,222.61,164.99,220.12,216.05,192.65,221.24,205.27,1,-4.9781,-3.9825,-0.9956,-1.83,32.46,218.54,-0.66,5.04,-1.55,60.84,5309840,1.26,4.88,6666000,1,5.95
ABBV,2025-09-26,1,1,1,3.82,207.48,216.68,225.88,222.61,164.99,220.35,216.68,192.87,220.87,205.86,1,-4.9803,-3.9843,-0.9961,-0.9,33.71,220.61,0.95,6.1,-0.84,70.13,5292965,0.79,4.6,4185600,1,10.77
ABBV,2025-09-29,1,1,1,3.96,208.18,217.32,226.46,223.16,164.99,220.9,217.32,193.11,220.98,206.53,1,-4.844,-3.8752,-0.9688,0.0,35.26,223.16,1.16,6.06,0.26,72.12,5327650,0.93,4.57,4958400,1,4.82
ABBV,2025-09-30,1,1,1,4.38,207.61,218.3,228.99,231.54,164.99,222.43,218.3,193.39,222.77,207.47,1,-4.8041,-3.8433,-0.9608,0.0,40.34,231.54,3.76,9.26,4.01,77.67,5570240,1.65,5.34,9187300,0,-0.58
ABBV,2025-10-01,1,1,1,4.6,204.72,219.93,235.14,244.38,164.99,224.79,219.93,193.74,227.65,208.61,1,-4.7802,-3.8242,-0.956,0.0,48.12,244.38,5.55,15.35,11.09,80.03,5983720,2.05,7.61,12243100,0,-4.73
ABBV,2025-10-02,1,1,1,5.16,204.62,221.1,237.58,244.38,164.99,226.24,221.1,194.05,231.25,209.53,1,-4.74,-3.792,-0.948,-3.2,43.38,236.56,-3.2,11.06,8.25,69.74,6212525,1.31,8.24,8107700,0,-1.58
ABBV,2025-10-03,1,1,1,5.14,205.28,222.17,239.06,244.38,164.99,227.39,222.17,194.36,233.91,210.39,1,-4.8167,-3.8533,-0.9633,-4.28,41.77,233.91,-1.12,10.04,6.03,66.95,6316620,1.04,8.44,6547300,0,-1.14
ABBV,2025-10-06,1,1,1,5.37,206.97,223.19,239.42,244.38,164.99,228.15,223.19,194.65,235.32,211.19,1,-4.9304,-3.9443,-0.9861,-5.81,39.52,230.19,-1.59,9.72,3.15,63.81,6637360,1.8,8.11,11940300,0,0.13
ABBV,2025-10-07,1,1,1,5.45,208.69,224.31,239.94,244.38,164.99,229.17,224.31,194.94,235.57,212.08,1,-5.0638,-4.0511,-1.0128,-4.73,41.12,232.83,1.15,10.65,0.56,62.38,6727555,0.73,7.81,4901000,0,-1.09
ABBV,2025-10-08,1,1,1,5.54,210.53,225.29,240.05,244.38,164.99,230.3,225.29,195.23,232.95,212.88,1,-5.0894,-4.0715,-1.0179,-5.38,40.15,231.24,-0.68,9.26,-5.38,59.45,6772165,0.8,7.38,5412800,0,-0.91
ABBV,2025-10-09,1,1,1,5.63,211.07,225.82,240.56,244.38,164.99,231.51,225.82,195.52,231.77,213.71,1,-5.3123,-4.2498,-1.0625,-5.6,39.82,230.69,-0.24,4.75,-2.48,58.38,6620160,0.7,7.37,4607600,0,-0.68
ABBV,2025-10-10,1,1,1,5.66,211.96,226.42,240.89,244.38,164.99,232.5,226.42,195.8,231.09,214.54,1,-5.5627,-4.4502,-1.1125,-5.68,39.71,230.5,-0.08,5.57,-1.46,58.06,6707065,0.92,7.23,6156900,0,-1.86
ABBV,2025-10-13,1,1,1,5.81,213.09,227.06,241.02,244.38,164.99,233.21,227.06,196.06,231.11,215.24,1,-5.8893,-4.7114,-1.1779,-5.76,39.58,230.3,-0.09,5.83,0.05,57.8,6719555,0.81,6.98,5411900,0,-0.32
ABBV,2025-10-14,1,1,1,5.74,214.63,227.7,240.77,244.38,164.99,232.97,227.7,196.3,230.37,215.88,1,-5.8197,-4.6558,-1.1639,-6.24,38.88,229.13,-0.51,5.95,-1.59,59.56,6783385,0.81,6.54,5527600,0,1.28
ABBV,2025-10-15,0,1,1,5.71,215.26,227.97,240.68,244.38,164.99,231.16,227.97,196.54,229.37,216.43,1,-5.6937,-4.555,-1.1387,-7.43,37.11,226.22,-1.27,2.45,-2.17,57.79,6793435,0.8,6.35,5459400,0,2.29
ABBV,2025-10-16,0,1,1,5.63,215.79,228.22,240.64,244.38,164.99,230.19,228.22,196.78,228.6,217.04,1,-5.4633,-4.3707,-1.0927,-7.17,37.51,226.87,0.29,2.2,-1.66,56.54,6808030,0.7,6.21,4737500,0,1.99
ABBV,2025-10-17,1,1,1,5.66,216.42,228.57,240.72,244.38,164.99,229.75,228.57,197.05,228.42,217.66,1,-5.2959,-4.2367,-1.0592,-6.06,39.14,229.57,1.19,3.19,-0.4,56.68,6444775,1.11,6.07,7150000,0,-0.39
ABBV,2025-10-20,1,1,1,5.16,217.13,229.04,240.96,244.38,164.99,229.94,229.04,197.32,228.77,218.34,1,-5.2715,-4.2172,-1.0543,-5.04,40.65,232.06,1.08,4.25,0.76,50.62,6407575,0.82,5.96,5246700,0,-1.75
ABBV,2025-10-21,1,1,1,4.42,217.91,229.48,241.06,244.38,164.99,229.8,229.48,197.58,229.22,218.99,1,-5.2872,-4.2298,-1.0574,-5.32,40.24,231.39,-0.29,3.94,0.99,28.31,6340985,0.52,5.79,3298100,0,-1.45
ABBV,2025-10-22,0,1,1,3.98,219.18,229.92,240.66,244.38,164.99,229.54,229.92,197.82,229.71,219.59,1,-5.1557,-4.1246,-1.0311,-6.42,38.6,228.68,-1.17,3.95,1.09,34.14,6263435,0.56,5.37,3523500,0,-0.5
